"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","COUNTRY_CODE","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","HGT_IND","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","OB_PLATFORM","FM_CODE_VER","STA_WX_IND","PAST_WX2","IND_FOR_WAVE_MEAS","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP","QC_IND","QC_IND_FOR_FIELDS","MQCS_VER","SHIP_HEADING","COURSE_OVER_GROUND","SPD_OVER_GROUND","MAX_HT_SUM_LOAD","DEP_LOAD_IN","REL_WIND_DIR","REL_WIND_SPD"
"9V9127","2014-05-21T12:00:00","-6.90","116.80",,,"1","6","0","0","8","2",,"1",,"0","130","4","41",,"98",,,"10130","1","10","0","280","0","260",,"253","1","280","3","3","1",,"5","A","A","6","2",,"0","0","333","66","992","114","5","1","2","1","111111","111AA111111131",,,,,"1",,,,,,"0",,,,,,,"4",,,,,,,,,,
"OXKO2","2014-05-21T14:00:00","-5.50","115.00",,,"1","6","0","0","7","4","1","1","GB","0","100","4","26","0","98","2","0","10101","4","0","0","274","0","260","1","254","1","280","2","2","1","0","3","4",,"4","1","29","4","1","333","55","926","112","5","1","0","1","111111","11111111111111",,"4","1","8","1","0","0",,,,,,,,,,,"4","9","11111111111119111111","5","294","294","16","30","2","6","57"
"OXKO2","2014-05-21T19:00:00","-5.10","113.80",,,"1","5","0","0","6","3","1","1","GB","0","120","4","62","0","98","2","0","10089","4","0","0","270","0","260","1","256","1","280",,,,,,,,"1","1",,,,"333","53","926","112","5","1","0","1","111111","1111111111A1A1",,"4","1","8","1","0","0",,,,,,,,,,,"4","9","91911111111199111111","5","286","286","16","30","2","322","26"
"VRJZ9","2014-05-21T19:00:00","-4.90","117.40",,,"1","6","0","0","1","3",,"1",,"0","160","3","46",,"98",,,"10100","4",,"0","280","0","260",,"253","1",,"4","4","2",,"8","A","A",,"4","16",,,"333","47","992","114","5","1","2","1","611111","111AA111191377",,,,,"1",,,,,,,,,,,,,"4",,,,,,,,,,
"OXKO2","2014-05-22T02:00:00","-4.60","112.00",,,"1","6","0","0","6","4","1","1","GB","0","110","4","67","0","98","2","0","10104","4","0","0",,"0",,"1",,"1","280","3","3","1","0","7",,,"3","1","28","4","2","333","42","926","112","5","1","0","2","171116","11111199911111",,"4","1","8","1","0","0",,,,,,,,,,,"4","9","11111221111119111121","5","285","285","16","30","2","338","15"
"A8VG8","2014-05-22T04:00:00","-9.40","119.60",,,"1","5","0","0","3","3",,"1",,"0",,,,,"98",,,"10110","7","20","3","280",,,,"250",,,,,,,"A",,,,,,,,"333","99","992","114","5","1","2","2","F1FF11","171AA11A1A8AA1",,,,,"5",,,,,,,,,,,,,"4",,,,,,,,,,
"VRJZ9","2014-05-22T04:00:00","-3.60","118.30",,,"1","6","0","0","1","3",,"1",,"0","50","3","98",,"98",,"2","10120","4",,"0","320","0","300",,"294","1",,"3","3","2",,"7","A","A",,"6","6",,,"333","38","992","114","5","1","2","2","632411","111A1111191377",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"9V9127","2014-05-22T12:00:00","-3.90","118.10",,,"1","6","0","0","1","2",,"1",,"0","90","4","41",,"98",,,"10120","2","10","0","260","0","240",,"232","1","280","2","2","1",,"5","A","A","6","1","9","10","2","333","38","992","114","5","1","2","1","111111","111AA111111111",,,,,"1",,,,,,"0",,,,,,,"4",,,,,,,,,,
"OVZV2","2014-05-22T16:00:00","-4.40","111.20",,,"1","6","0","0","2","4","1","1","GB","0","120","1","70","0","98","2","0","10085","4","0","0","293","0","261","1","250","1","302","1","1","1","0","4","0","0","3","2","0","0","0","333","41","926","112","5","1","0","1","111111","11111111111111",,"4","1","8","1","0","0","0",,,,,,,,,,"4","9","11111111111119111111","5","105","105","16","24","2","7","150"
"VRJZ9","2014-05-22T19:00:00","-1.00","118.70",,,"1","6","0","0","8","3",,"1",,"0",,"3",,,"97",,"2","10090","4",,"0","290","0","290",,"290","1",,"7","7","3",,"8","A","3",,"6","16",,,"333","18","992","114","5","1","2","1","611715","111A1111191377",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"OVZV2","2014-05-22T22:00:00","-4.80","112.70",,,"1","6","0","0","2","4","1","1","GB","0","160","1","70","0","98","3","2","10084","4","0","0","291","0","262","1","252","1","300","4","4","3","0","5","5","5","5","2",,,,"333","42","926","112","5","1","0","1","111111","111111111111A1",,"4","1","8","1","2","0",,,,,,,,,,,"4","9","11211111111199111111","5","105","105","16","24","2","25","130"
"OVZV2","2014-05-23T06:00:00","-5.40","114.80",,,"1","6","0","0","3","4","1","1","GB","0","110","1","70","0","98","2","0","10074","7","14","0","302","0","260","1","245","1","302","4","4","1","0","5","4","1","4","2","0","0","0","333","54","926","112","5","1","0","2","111111","11111111111111",,"4","1","8","1","0","0","0",,,,,,,,,,"4","9","11111111111119111111","5","114","116","16","24","2","1","150"
"OVZV2","2014-05-23T09:00:00","-5.70","115.50",,,"1","6","0","0","3","4","1","1","GB","0","110","1","70","0","98","3","1","10073","4","0","0","296","0","266","1","256","1","302","3","3","3","0","3","4","1","6","2",,,,"333","55","926","112","5","1","0","2","111111","111111111111A1",,"4","1","8","1","1","0",,,,,,,,,,,"4","9","11111111111199111111","5","115","115","16","24","2","358","150"
"OVZV2","2014-05-23T14:00:00","-6.20","116.70",,,"1","6","0","0","3","4","1","1","GB","0","120","1","60","0","98","2","0","10104","1","3","0","291","0","264","1","255","1","302","3","3","1","0","4","0","0","3","2","0","0","0","333","66","926","112","5","1","0","1","111111","11111111111111",,"4","1","8","1","0","0","0",,,,,,,,,,"4","9","11111111111119111111","5","114","114","16","24","2","3","140"
"VRDJ3","2014-05-23T18:00:00","-1.30","118.70",,,"1","6","0","0","4","3","1","1",,"0","300","3","21",,"98","3","0","10108","7","20","0","274",,,,,,,"3",,"5",,"A","A","A",,,"0",,,"333","18","992","114","5","1","2","1","F1111F","1111111AAA1A31",,,,,"1","0",,"0",,,,,,,,,,"4",,,,,,,,,,
"OVZV2","2014-05-23T21:00:00","-7.00","118.40",,,"1","6","0","0","3","4","1","1","GB","0","110","1","60","0","98","1","0","10104","3","10","0","291","0","265","1","256","1","297","3","3","5","0","5",,,"4","1",,,,"333","78","926","112","5","1","0","1","111111","111111111111A1",,"4","1","8","1","0","0",,,,,,,,,,,"4","9","11111111111199111111","5","115","115","17","24","2","358","150"
"9HA3015","2014-05-24T00:00:00","-8.10","115.90",,,"1","6","0","0","1","3",,"1",,"0","190","3","41",,"98","2","2","10116",,,"0","291","0","275",,"269",,,"3","1","2",,"A","4","5","5","1","6","4","0","333","85","992","114","5","1","2","2","F11111","111111111A111A",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"VRDW2","2014-05-24T00:00:00","-9.40","116.80",,,"1","6","0","0","8","4",,"1",,"0","100","3","87",,"98","2","0","10127","2","10","0","272","0","260",,"255","3","280","2","1","1",,"3","2","5","4","2","23","6","2","333","96","992","114","5","1","2","2","111111","11111111111111",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"OVZV2","2014-05-24T02:00:00","-7.30","119.70",,,"1","6","0","0","2","3","1","1","GB","0","110","1","50","0","98","5","1","10116","2","42","0","290","0","260","1","249",,,"5","5","1","0","4","1","4","2","1","0","0","0","333","79","926","112","5","1","1","2","F11111","111111111A1111",,"4","1","8","1","1","0","0",,,,,,,,,,"4","9","11111111191119111111","5","101","101","16","24","2","2","130"
"OWAY2","2014-05-24T04:00:00","-4.80","113.00",,,"1","6","0","0","6","4",,"1",,"0",,"4",,,"96","60","6","10142","3",,"0","275","0","265",,"262","1","288","8","8","7",,"A","A","A","2","1",,,,"333","43","992","114","5","1","2","2","111631","111111111111A7",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"A8SZ3","2014-05-24T05:00:00","-4.60","112.90",,,"1","6","0","0","6","3",,"1",,"0","90","4","62",,"97","63","1","10100","4","0","0","250","0","240",,"235",,,"8",,"7",,"3","9","1","1","2","0",,,"333","42","992","114","5","1","2","2","641111","11131111191131",,,,,"1","1",,"0",,,,,,,,,,"4",,,,,,,,,,
"9HA3015","2014-05-24T06:00:00","-7.00","116.40",,,"1","6","0","0","1","3",,"1",,"0","70","3","36",,"98","3","1","10091","8","38","0","300","0","265",,"251",,,"7","2","2",,"5","1","6","4","1","0",,,"333","76","992","114","5","1","2","2","F11111","111111111A1131",,,,,"1","1",,"0",,,,,,,,,,"4",,,,,,,,,,
"VRDJ3","2014-05-24T06:00:00","-4.10","117.90",,,"1","6","0","0","5","3","1","1",,"0","140","3","57",,"98","3","1","10104","7","15","0","288",,,,,,,"4","2","5",,"2","6","2","4","1","0",,,"333","47","992","114","5","1","2","2","F1111F","1111111AAA1131",,,,,"1","1",,"0",,,,,,,,,,"4",,,,,,,,,,
"VRDW2","2014-05-24T06:00:00","-7.70","116.10",,,"1","6","0","0","1","4",,"1",,"0","10","3","36",,"98","2","0","10096","7","10","0","292","0","260",,"247","3","280","4","1","1",,"4","2","5","4","2","0",,,"333","76","992","114","5","1","2","2","111111","11111111111131",,,,,"1","0",,"0",,,,,,,,,,"4",,,,,,,,,,
"VRDJ3","2014-05-24T12:00:00","-5.40","117.10",,,"1","6","0","0","5","3","1","1",,"0","120","3","72",,"98","3","2","10118","1","15","0","280",,,,,"1","300","6","3","8",,"4","9","5","3","1","0",,,"333","57","992","114","5","1","2","1","11111F","1111111AA11131",,,,,"1","2",,"0",,,,,,,,,,"4",,,,,,,,,,
"VRDW2","2014-05-24T12:00:00","-6.00","116.80",,,"1","6","0","0","1","4",,"1",,"0","10","3","36",,"98","2","0","10112","2","10","0","278","0","260",,"253","3","280","4","1","4",,"4","2","5","4","2","0","0","0","333","66","992","114","5","1","2","1","111111","11111111111111",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"VRDJ3","2014-05-24T18:00:00","-9.50","115.70",,,"1","6","0","0","4","3","1","1",,"0","120","3","62",,"98","3","2","10116","7","20","0","287",,,,,,,"6","3","2",,"2","6","2","3","1","16","5","1","333","95","992","114","5","1","2","1","F1111F","1111111AAA1111",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"A8SZ3","2014-05-24T19:00:00","-5.10","110.30",,,"1","6","0","0","6","3",,"1",,"0","90","4","67",,"97",,"1","10110","4","0","0","260","0","250",,"246",,,"3","2","0",,"1","7","6","4","2","0",,,"333","50","992","114","5","1","2","1","611111","111A1111111131",,,,,"1","1",,"0",,,,,,,,,,"4",,,,,,,,,,
"MFLQ4","2014-05-25T03:00:00","-10.00","115.40",,,"1","6","0","0","8","3","1","1",,"0","90","4","67",,"98","3","2","10136","4","0","0","296","0","262",,"248","1","270","5","3","4",,"5","1","A","5",,"4","4","1","369","5","992","114","5","1","2","2","111111","11111111111711",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"9HA3015","2014-05-25T06:00:00","-3.00","118.50",,,"1","6","0","0","8","3",,"1",,"0","30","3","36",,"99","2","1","10091","8","28","0",,"0","280",,"257",,,"4","2","2",,"6","6","9","3","0","36","4","1","333","38","992","114","5","1","2","2","F71114","111111111A1111",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"V7QN8","2014-05-25T06:00:00","-5.70","115.60",,,"1","6","0","0","3","3",,"1",,"0","110","4","51",,,"2","2","10150","1","0","3","300","0","280",,"270",,,"4","4","2",,"4","7","3","5","0","11","5","0","333","55","992","114","5","1","2","2","F11151","11A111111A1117",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"VRDW2","2014-05-25T06:00:00","-1.30","118.80",,,"1","6","0","0","8","4",,"1",,"0",,"3",,,"98","2","0","10111","7","10","0","288","0","260",,"248","3","280","4","1","4",,"6","2","5","4","2","0",,,"333","18","992","114","5","1","2","2","117111","11111111111131",,,,,"1","0",,"0",,,,,,,,,,"4",,,,,,,,,,
"MFLQ4","2014-05-25T07:00:00","-9.30","115.50",,,"1","5","0","0","8","2","1","1",,"0","140","4","46",,"98","2","0","10134","7","20","0","320","0","280",,"265","1","300",,,"4",,"A","A","A",,"1","5",,"1","333","95","992","114","5","1","2","2","151111","11111111118331",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"MFLQ4","2014-05-25T09:00:00","-9.00","115.50",,,"1","6","0","0","8","2","1","1",,"0","140","4","57",,"98","3","1","10118","7","9","0","290","0","260",,"248",,,"4","4","4",,"6","7","0","5","1","3","5","1","333","95","992","114","5","1","2","2","F11111","111111111A1111",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"V7QN8","2014-05-25T12:00:00","-5.80","114.60",,,"1","6","0","0","6","2",,"1",,"0","110","4","46",,"97","2","0","10140","4","0","3","310","0","270",,"260","3",,"4","4","A",,"3","A","A","4","1","11","4","1","333","54","992","114","5","1","2","1","611131","11111111191111",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"9HA3015","2014-05-25T18:00:00","-0.70","119.00",,,"1","6","0","0","8","3",,"1",,"0",,"3",,,"98","13","0","10100","8","16","0","289","0","257",,"243",,,"1","1","A",,"A","A","A","0","0","0",,,"333","9","992","114","5","1","2","1","F1FF11","111111111A1331",,,,,"1","0",,"0",,,,,,,,,,"4",,,,,,,,,,
"V7QN8","2014-05-25T18:00:00","-5.70","113.60",,,"1","6","0","0","5","3",,"1",,"0","100","4","51",,,"2","0","10150",,,"3","290","0","250",,"230",,,"3","3","2",,"4","8","9","4","0","11","4","0","333","53","992","114","5","1","2","1","F11151","11A111111A111A",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"VRKZ7","2014-05-25T19:00:00","-5.30","112.30",,,"1","6","0","0","6","3","1","1",,"0","80","4","113",,"98","1","9","10096","7","20","0","285","0","270",,"264","3","297","1","1","1",,"3","0","0","4","3","12","3","3","333","52","992","114","5","1","2","1","112111","11111111111111",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"MFLQ4","2014-05-25T22:00:00","-7.10","114.90",,,"1","6","0","0","7","3","1","1",,"0","110","4","87",,"98","2","1","10111","7","5","0","290","0","260",,"248",,,"4","4","4",,"4","0","0","5","1","10","5","1","333","74","992","114","5","1","2","1","F11111","111111111A1111",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"ONBF","2014-05-26T00:00:00","-9.80","115.80",,,"1","6","0","0","8","3",,"1",,"0","120","4","67",,,,,"10140","1","20","3","280","0","260",,"250","1","290","6","6","2",,"3","7","A","14","3","21","14","3","333","95","992","114","5","1","2","2","111111","11AAA111111111",,,,,"1",,,"21","14","3",,,,,,,,"4",,,,,,,,,,
"V7QN8","2014-05-26T00:00:00","-5.50","112.50",,,"1","6","0","0","6","3",,"1",,"0","90","4","46",,"97","2","0","10130","4","0","3","290","0","240",,"220","3",,"4","4","A",,"3","A","A","5","0","11","5","0","333","52","992","114","5","1","2","2","611111","11111111191111",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"MFLQ4","2014-05-26T03:00:00","-6.50","114.40",,,"1","6","0","0","7","3","1","1",,"0","160","4","57",,"97","3","2","10124","4","0","0","305","0","270",,"256","1","275","6","4","4",,"5","1","A","5",,"38","4","1","333","64","992","114","5","1","2","2","111111","11111111111711",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"V7QN8","2014-05-26T05:00:00","-5.50","111.40",,,"1","6","0","0","6","3",,"1",,"0","110","4","67",,,"3","0","10130","1","20","3","300","0","250",,"230",,,"4","4","2",,"3","9","9","2","1","11","2","1","333","51","992","114","5","1","2","2","F11111","11A111111A1111",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"A8UT6","2014-05-26T06:00:00","-0.70","119.10",,,"1","6","0","0","4","3",,"1",,"0","270","4","26",,"98","2","1","10080",,,"0","290","0","260",,"248","3","310","3","3","4",,"4","7","2",,,"0",,,"333","9","992","114","5","1","2","2","111111","11111111111A3A",,,,,"1","1",,"0",,,,,,,,,,"4",,,,,,,,,,
"MFLQ4","2014-05-26T06:00:00","-5.90","114.80",,,"1","5","0","0","8","3","1","1",,"0","80","3","67",,"98","2","0","10100","7","10","0","290","0","255",,"240","1","280",,,"1",,"A","4","A",,,,,,"333","54","992","114","5","1","2","2","111111","11111111118AA1",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"ONBF","2014-05-26T08:00:00","-8.60","115.80",,,"1","6","0","0","1","2",,"1",,"0","30","3","15",,"97",,,"10120","4","0","3","290","0","270",,"260","1","290","4","4","4",,"2","4","2","4","1","5","4","1","333","85","992","114","5","1","2","2","111111","111AA111111111",,,,,"1",,,"5","4","1",,,,,,,,"4",,,,,,,,,,
"ZCBU2","2014-05-26T11:00:00","-6.70","117.90",,,"1","5","0","0","7","4","1","1",,,,,,,"98",,"1","10130","1","6","0","285","0","265",,"257","1","280",,,"9",,"A","A","A","5","1",,,,"333","67","992","114","5","1","2","1","11FF11","1A1A11111187A1",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"V7QN8","2014-05-26T12:00:00","-5.50","110.20",,,"1","6","0","0","6","3",,"1",,"0","90","4","46",,"97","2","1","10130","4","0","3","290","0","250",,"230","3",,"4","4","A",,"3","A","A","5","1","11","5","1","333","50","992","114","5","1","2","1","611111","11111111191111",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"A8UT6","2014-05-26T14:00:00","-2.30","118.70",,,"1","5","0","0","9","3",,"1",,"0","340","4","31",,,"13",,"10090","0",,"0","280","0","270",,"266","3","300",,,"2",,"A","6","3",,,"0",,,"333","28","992","114","5","1","2","1","111111","11A1A111118A37",,,,,"1",,,"0",,,,,,,,,,"4",,,,,,,,,,
"MFLQ4","2014-05-26T15:00:00","-5.20","112.70",,,"1","6","0","0","6","3","1","1",,"0","110","4","93",,"97","2","2","10122","4","0","0","281","0","259",,"250","1","262","4","4","4",,"6","A","A","4",,"38","5","1","333","52","992","114","5","1","2","1","411111","11111111111711",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"V7QK3","2014-05-26T15:00:00","-7.60","116.20",,,"1","5","0","0","8","3",,"1",,"0","70","3","46",,,"0",,"10140","1","20","3","290","1","280",,"280","3",,,,,,"A",,,"12","1","18","8","2","333","76","992","114","5","1","2","1","711111","11A1A111168311",,,,,"1",,,,,,,,,,,,,"4",,,,,,,,,,
"ZCBU2","2014-05-26T16:00:00","-6.10","116.30",,,"1","5","0","0","7","4","1","1",,"0","90","3","77",,,,"0",,"0",,"0","280","0","265",,"259","1","265",,,,,"A",,,,"1",,,,"333","66","992","114","5","1","2","1","2111F1","11AA1A111183A7",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"A8UT6","2014-05-26T18:00:00","-3.10","118.50",,,"1","6","0","0","4","3",,"1",,"0","130","4","26",,"97","60","6","10090",,,"0","250","0","240",,"235","3","310","7","7","7",,"4","5","9","15","1",,,,"333","38","992","114","5","1","2","1","121111","111111111113AA",,,,,"1","6",,,,,,,,,,,,"4",,,,,,,,,,
"ZCBU2","2014-05-26T19:00:00","-5.70","115.60",,,"1","6","0","0","7","4","1","1",,"0","120","3","77",,"98","1","1","10121","7","20","0","280","0","265",,"259","1","280","4","4","4",,"6","4","4","1","1",,,,"333","55","992","114","5","1","2","1","111111","111111111111A1",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"MFLQ4","2014-05-26T22:00:00","-4.80","111.40",,,"1","6","0","0","6","3","1","1",,"0","120","4","77",,"98","2","0","10102","7","5","0","290","0","260",,"248",,,"0","0","0",,"9","0","0","2","1","38","2","1","333","41","992","114","5","1","2","1","F11111","111111111A1111",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"ONBF","2014-05-27T00:00:00","-6.10","116.90",,,"1","6","0","0","8","3",,"1",,"0","90","4","67",,,,,"10120","1","10","3","280","0","250",,"240","1","290","6","6","3",,"3","9","A","6","3","9","6","3","333","66","992","114","5","1","2","2","111111","11AAA111111111",,,,,"1",,,"9","6","3",,,,,,,,"4",,,,,,,,,,
"MFLQ4","2014-05-27T01:00:00","-4.60","110.90",,,"1","6","0","0","6","3","1","1",,"0","110","4","62",,"98","3","2","10112","2","12","0","295","0","266",,"254","1",,"5","4","4",,"5","1","1","4",,"38","6","1","333","40","992","114","5","1","2","2","611111","11111111111711",,,,,"1","2",,,,,,,,,,,,"4",,,,,,,,,,
"A8UT6","2014-05-27T02:00:00","-4.30","117.70",,,"1","5","0","0","5","3",,"1",,"0","130","4","67",,,"3",,"10090","0",,"0","290","0","270",,"262","3","310",,,"2",,"A","6","3",,,"0",,,"333","47","992","114","5","1","2","2","111111","11A1A111118A37",,,,,"1",,,"0",,,,,,,,,,"4",,,,,,,,,,
"A8UT6","2014-05-27T04:00:00","-4.90","117.30",,,"1","6","0","0","4","3",,"1",,"0","140","4","87",,"98","2","1","10080",,,"0","280","0","250",,"237","3","300","3","3","1",,"4","4","4","15","1",,,,"333","47","992","114","5","1","2","2","111111","111111111113AA",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"MFLQ4","2014-05-27T05:00:00","-4.40","110.10",,,"1","5","0","0","6","3","1","1",,"0","90","3","51",,"98","2","0","10101","8","10","0","310","0","273",,"259","1","300",,,"1",,"A","4","A",,"1","24",,"2","333","40","992","114","5","1","2","2","131111","11111111118331",,,,,"1","0",,,,,,,,,,,,"4",,,,,,,,,,
"ZCBU2","2014-05-27T06:00:00","-4.50","112.30",,,"1","6","0","0","6","4","1","1",,"0","120","3","103",,"98","1","1","10126",,"0","0","290","0","270",,"262","1",,"3","3","4",,"5","4","4","1","1",,,,"333","42","992","114","5","1","2","2","611111","111111111911A7",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"ONBF","2014-05-27T08:00:00","-4.90","117.50",,,"1","6","0","0","1","2",,"1",,"0","140","3","98",,"97",,,"10100","6","10","3","290","0","250",,"230","1","290","3","3","4",,"3","6","2","5","3","14","5","3","333","47","992","114","5","1","2","2","111311","111AA111111111",,,,,"1",,,"14","5","3",,,,,,,,"4",,,,,,,,,,
"ZCBU2","2014-05-27T11:00:00","-4.00","110.70",,,"1","5","0","0","6","4","1","1",,,,,,,"98",,,,,,"0","290","0","270",,"262","1","280",,,"4",,"A","A","A","4","2",,,,"333","40","992","114","5","1","2","1","11FFF1","1A1AAA111187AA",,,,,"1",,,,,,,,,,,,,"4",,,,,,,,,,
"9V9133","2014-05-27T12:00:00","-10.00","113.00",,,"1","6","0","0","2","2",,"1",,"0","100","4","123",,"97","58","5","10090","4","0","0","290","0","260",,"249","3","290","6","6","2",,"6","4","3","14","5","23","14","5","369","3","992","114","5","1","2","1","112111","11111111111111",,,,,"1","5",,"23","14","5",,,,,,,,"4",,,,,,,,,,
"A8UT6","2014-05-27T14:00:00","-6.30","116.60",,,"1","5","0","0","5","3",,"1",,"0","120","4","67",,,"1",,"10090","0",,"0","270","0","260",,"256","3","300",,,"1",,"A","4","5",,,"0",,,"333","66","992","114","5","1","2","1","111111","11A1A111118A37",,,,,"1",,,"0",,,,,,,,,,"4",,,,,,,,,,
"V7QK3","2014-05-27T14:00:00","-3.50","118.40",,,"1","5","0","0","8","3",,"1",,"0","160","3","10",,,"0",,"10100","1","10","3","280","1","250",,"240","3",,,,,,"A",,,"12","0","14","8","3","333","38","992","114","5","1","2","1","711111","11A1A111168811",,,,,"1",,,,,,,,,,,,,"4",,,,,,,,,,
"A8UT6","2014-05-27T18:00:00","-6.90","116.40",,,"1","6","0","0","5","3",,"1",,"0","140","4","62",,"97","2","1","10090",,,"0","270","0","260",,"256","3","300","3","3","4",,"4","7","4","15","1",,,,"333","66","992","114","5","1","2","1","111111","111111111113AA",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"OXKO2","2014-05-27T18:00:00","-4.30","111.00",,,"1","5","0","0","2","4","1","1","GB","0","110","4","72","0","98","3","2","10087","4","0","0","300","0","270","1","258","1","280",,,,,,,,"2","2",,,,"333","41","926","112","5","1","0","1","111111","1111111111A1A1",,"4","1","8","1","2","0",,,,,,,,,,,"4","9","91911111111199111111","5","103","104","17","30","2","1","159"
"9V9133","2014-05-28T00:00:00","-9.40","114.90",,,"1","6","0","0","2","2",,"1",,"0","100","4","108",,"97",,"0","10100","4","0","0","290","0","270",,"263","3","280","3","3","4",,"7","8","3","12","4","20","12","4","333","94","992","114","5","1","2","2","111111","111A1111111111",,,,,"1","0",,"20","12","4",,,,,,,,"4",,,,,,,,,,
"ONBF","2014-05-28T00:00:00","-2.50","118.70",,,"1","6","0","0","8","3",,"1",,"0","50","4","67",,,,,"10120","1","20","3","280","0","260",,"250","1","290","7","7","4",,"3","9","5","6","2","16","6","2","333","28","992","114","5","1","2","2","111111","11AAA111111111",,,,,"1",,,"16","6","2",,,,,,,,"4",,,,,,,,,,
"OXKO2","2014-05-28T01:00:00","-4.80","112.80",,,"1","6","0","0","2","4","1","1","GB","0","110","4","87","0","98","2","2","10105","2","2","0","307","0","265","1","248","1","290","6","4","2","0","5","6","9","4","1","29","3","2","333","42","926","112","5","1","0","2","111111","11111111111111",,"4","1","8","1","2","0",,,,,,,,,,,"4","9","11111111111119111111","5","105","105","17","30","2","3","175"
"A8UT6","2014-05-28T04:00:00","-9.20","115.80",,,"1","6","0","0","4","2",,"1",,"0","130","4","82",,"97","2","1","10070",,,"0","270","0","250",,"241","3","310","3","3","1",,"4","4","5","15","2",,,,"333","95","992","114","5","1","2","2","111111","111111111113AA",,,,,"1","1",,,,,,,,,,,,"4",,,,,,,,,,
"OXKO2","2014-05-28T06:00:00","-5.20","114.10",,,"1","6","0","0","2","4","1","1","GB","0","110","4","87","0","98","2","1","10089","7","21","0","310","0","270","1","254","1","280","5","4","1","0","5","5","5","5","2","31","5","2","333","54","926","112","5","1","0","2","111111","11111111111111",,"4","1","8","1","1","0",,,,,,,,,,,"4","9","11111111111119111111","5","105","105","16","30","2","4","170"
"ONBF","2014-05-28T08:00:00","-1.30","119.00",,,"1","6","0","0","1","3",,"1",,"0","330","3","10",,"97",,,"10100","6","20","3","310","0","270",,"260","1","300","4","4","2",,"2","4","2","2","1","16","2","1","333","19","992","114","5","1","2","2","111111","111AA111111111",,,,,"1",,,"16","2","1",,,,,,,,"4",,,,,,,,,,
"9V9133","2014-05-28T12:00:00","-8.10","115.90",,,"1","6","0","0","2","2",,"1",,"0","90","4","31",,"97",,"2","10090","1","10","0","290","0","260",,"249","3","300","6","6","2",,"7","7","3","14","5","23","14","5","333","85","992","114","5","1","2","1","111111","111A1111111111",,,,,"1","2",,"23","14","5",,,,,,,,"4",,,,,,,,,,
