"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","ICE_ACCR_ON_SHIP","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"2200620","2015-04-14T08:01:00","-7.43","114.03",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","312",,,,,,,,,,,,"333","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-14T09:01:00","-7.44","114.03",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","311",,,,,,,,,,,,"333","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"MHMZ8","2015-04-14T10:00:00","-5.90","114.70",,,"1","4","0","0","2","3","1","1","0","90","3","26","98","3","1","10083","4","0","0","300","0","250",,"227","1","297","4",,"A","4","6","A","5","1","7","4","1","333","54","992","114","5","1","2","2","111111","11111111111111",,,"1","1",,,,,,,,,,,,"4"
"2200617","2015-04-14T10:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","297",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-14T10:01:00","-7.45","114.02",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","310",,,,,,,,,,,,"333","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-14T11:01:00","-7.46","114.02",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","308",,,,,,,,,,,,"333","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V9133","2015-04-14T12:00:00","-4.20","117.90",,,"1","4","0","0","1","3",,"1","0","90","4","41","97",,"1","10130","2","30","0","300","0","260",,"246","1","300","5","5","1","7","3","A",,,,,,"333","47","992","114","5","1","2","1","111111","111A1111111AA1",,,"1","1",,,,,,,,,,,,"4"
"2200617","2015-04-14T12:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","258",,,,,,,,,,,,"333","86","798","172","7","0",,"1","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-14T12:02:00","-7.46","114.01",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","307",,,,,,,,,,,,"333","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-14T13:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-14T13:01:00","-7.47","114.01",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","306",,,,,,,,,,,,"333","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"VRLA4","2015-04-14T14:00:00","-4.70","112.20",,,"1","4","0","0","2","3","1","1","0","40","4","51","98","1","0","10103","2","5","0","290","0","250",,"232","3","283","2","2","1","5","0","0","2","0","0",,,"333","42","992","114","5","1","2","1","111111","11111111111131",,,"1","0","0",,,,,,,,,,,"4"
"2200617","2015-04-14T14:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-14T14:01:00","-7.48","114.02",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","305",,,,,,,,,,,,"333","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V9133","2015-04-14T15:00:00","-3.70","118.20",,,"1","4","0","0","1","3",,"1","0","60","4","10","97",,"1","10130","4",,"0","250","1","240",,"236","3","300","5","5","1","0","3","A","10","2","10","10","2","333","38","992","114","5","1","2","1","121111","111A1111111117",,,"1","1","10","10","2",,,,,,,,,"4"
"2200617","2015-04-14T15:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-14T15:01:00","-7.48","114.03",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","305",,,,,,,,,,,,"333","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-14T16:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-14T16:01:00","-7.49","114.04",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-14T17:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-14T17:01:00","-7.49","114.04",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","305",,,,,,,,,,,,"333","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V9133","2015-04-14T18:00:00","-3.20","118.50",,,"1","4","0","0","8","3",,"1","0","40","4","67","98","3","2","10130","4","0","0","290","0","260",,"249","3","300","2","2","1","9","1","9","10","1","18","12","1","333","38","992","114","5","1","2","1","111111","11111111111131",,,"1","2",,,,,,,,,,,,"4"
"A8SZ3","2015-04-14T18:00:00","-9.90","116.00",,,"1","4","0","0","8","2",,"1","0","320","4","46","95","63","6","10120","0",,"0","280","0","260",,"252",,,,,"7","A","A","A","14","2","20","14","2","333","96","992","114","5","1","2","1","F11111","111111111A8337",,,"1","2",,,,,,,,,,,,"4"
"2200617","2015-04-14T18:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-14T18:01:00","-7.50","114.05",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-14T19:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-14T19:01:00","-7.50","114.05",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9VYQ5","2015-04-14T20:00:00","-0.10","119.20",,,"1","4","0","0","8","2",,"1","0","60","3","46",,,,"10100","6","10","3","280","0","260",,"250","1","290","5","5","4","3","6","2","1","1","6",,,"333","9","992","114","5","1","2","1","111111","11AAA111111171",,,"1",,,,,,,,,,,,,"4"
"2200620","2015-04-14T20:02:00","-7.50","114.05",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-14T21:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA6AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-14T21:01:00","-7.50","114.04",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-14T22:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-14T22:01:00","-7.50","114.03",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-14T23:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"2","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-14T23:01:00","-7.51","114.01",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V9450","2015-04-15T00:00:00","-4.00","117.90",,,"1","4","0","0","4","3",,"1","0","180","4","26",,,"0","10120",,"10","0","290","0","270",,"263","3","290","3","3","6","A","3","1",,,,,,"333","47","992","114","5","1","2","2","111111","11AA1111111AA7",,,"1","0",,,,,,,,,,,,"4"
"MASKSTID","2015-04-15T00:00:00","-8.10","116.00",,,"1","4",,"0","8","2",,"2","0","240","4","41","98","1","1","10160","1","10",,"320","0","270","1","250","1","266","5","3","2","4","8","A","12","1","0","10","1","333","86","792","103","5","1","2","2","73FF51","11111111191371",,,"1","0","16","4","32","4","11","0",,,,,,"4"
"ZCDJ9","2015-04-15T00:00:00","-5.60","113.40",,,"1","4","0","0","7","3",,"1","0","90","4","62","98","1","0","10110","4","0","0","300","0","260",,"246","1","300","6","6","4","5","6","3","3","2","9","8","3","333","53","992","114","5","1","2","2","111111","11111111111111",,,"1","0",,,,,,,,,,,,"4"
"2200617","2015-04-15T00:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","279",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T00:01:00","-7.51","114.00",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T01:01:00","-7.51","113.99",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-15T02:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","325",,,,,,,,,,,,"333","86","798","172","7","0",,"2","5FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T02:01:00","-7.51","113.97",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","304",,,,,,,,,,,,"333","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-15T03:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","331",,,,,,,,,,,,"333","86","798","172","7","0",,"2","5FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T03:01:00","-7.51","113.97",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","305",,,,,,,,,,,,"333","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-15T04:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","330",,,,,,,,,,,,"333","86","798","172","7","0",,"2","5FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T04:01:00","-7.51","113.96",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","306",,,,,,,,,,,,"333","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T05:01:00","-7.51","113.96",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","306",,,,,,,,,,,,"333","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V9133","2015-04-15T06:00:00","-0.80","118.60",,,"1","4","0","0","8","3",,"1","0","350","4","46","98","3","2","10130","4","0","0","330","0","280",,"264","3","290","2","2","1","9","1","9","10","1","19","12","1","333","8","992","114","5","1","2","2","151111","11111111111131",,,"1","2",,,,,,,,,,,,"4"
"A8SZ3","2015-04-15T06:00:00","-8.00","116.00",,,"1","4","0","0","2","2",,"1","0","10","4","46","98","1","0","10110","6",,"0","310","0","300",,"297",,,,,"1","A","A","A",,,,,,"333","86","992","114","5","1","2","2","F11211","111111111A8AA7",,,"1","0",,,,,,,,,,,,"4"
"VRLA4","2015-04-15T06:00:00","-5.80","115.60",,,"1","4","0","0","3","3","1","1","0","90","4","36","98","2","0","10107","0","10","0","305","0","270",,"256","3","302","2",,"1","5","0","2","3","1","0",,,"333","55","992","114","5","1","2","2","111111","11111111111131",,,"1","0","0",,,,,,,,,,,"4"
"2200617","2015-04-15T06:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"2","7FFFFF","1AAAAAAAA6AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T06:01:00","-7.51","113.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","307",,,,,,,,,,,,"333","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"VQNW6","2015-04-15T07:00:00","-6.60","119.70",,,"1","4","0","0","6","3","1","1","0","110","3","31","98","1","2","10087","6","10","0","306","0","262",,"244","1","299","6","4","0","5","6","8",,,"0",,,"333","69","992","114","5","1","2","2","111111","11111111111A31",,,"1","2","0",,,,,,,,,,,"4"
"2200617","2015-04-15T07:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","331",,,,,,,,,,,,"333","86","798","172","7","0",,"2","5FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T07:01:00","-7.52","113.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","308",,,,,,,,,,,,"333","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-15T08:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","323",,,,,,,,,,,,"333","86","798","172","7","0",,"2","5FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T08:01:00","-7.52","113.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","308",,,,,,,,,,,,"333","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T09:01:00","-7.53","113.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","309",,,,,,,,,,,,"333","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-15T10:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","298",,,,,,,,,,,,"333","86","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T10:01:00","-7.53","113.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","309",,,,,,,,,,,,"333","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"MHMZ8","2015-04-15T11:00:00","-6.80","119.80",,,"1","4","0","0","2","3","1","1","0","270","4","72",,"2","1","10103","2","10","0","300","0","250",,"227","1","297",,,"A","A","7","A",,,,,,"333","69","992","114","5","1","2","1","113111","11A11111118AA1",,,"1","1",,,,,,,,,,,,"4"
"2200620","2015-04-15T11:01:00","-7.54","113.90",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","309",,,,,,,,,,,,"333","73","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V9133","2015-04-15T12:00:00","-0.10","119.00",,,"1","4","0","0","1","3",,"1","0","40","4","62","97",,"2","10140","2","40","0","290","0","260",,"249","1","290","5","5","1","7","3","3",,,,,,"333","9","992","114","5","1","2","1","111131","111A1111111AA1",,,"1","2",,,,,,,,,,,,"4"
"9V9450","2015-04-15T12:00:00","-6.60","116.60",,,"1","4","0","0","4",,,"1","0","110","4","46","97",,"0","10120","4","0","0","280","0","250",,"239","3","300","4","4","1","4","8","2",,,,,,"333","66","992","114","5","1","2","1","111111","111A1111111AA1",,,"1","0",,,,,,,,,,,,"4"
"VQNW6","2015-04-15T12:00:00","-6.30","118.60",,,"1","4","0","0","6","3","1","1","0","110","4","51","98","1","0","10122","3","25","0","290","0","261",,"249","1","301","1",,,"A",,,,,,,,"333","68","992","114","5","1","2","1","111111","11111111111AA1",,,"1","0",,,,,,,,,,,,"4"
"2200617","2015-04-15T12:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","274",,,,,,,,,,,,"333","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T12:01:00","-7.55","113.88",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","309",,,,,,,,,,,,"333","73","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"MFLM9","2015-04-15T13:00:00","-9.90","117.70",,,"1","4","0","0","6","3","1","1","0","160","4","93","98","2","0","10130","2","11","0","300","0","250",,"227","1","306","3","2","3","5","4","A","1","1","34","1","2","333","97","992","114","5","1","2","1","111511","11111111111111",,,"1","0",,,,,,,,,,,,"4"
"2200617","2015-04-15T13:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,"333","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T13:01:00","-7.55","113.87",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","309",,,,,,,,,,,,"333","73","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"VRLA4","2015-04-15T14:00:00","-6.50","117.20",,,"1","4","0","0","3","3","1","1","0","50","4","72","98","1","0","10122","2","10","0","300","0","260",,"243","3","296","0","0","0","9","0","0","2","2","8","3","3","333","67","992","114","5","1","2","1","111211","11111111111111",,,"1","0",,,,,,,,,,,,"4"
"2200617","2015-04-15T14:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","265",,,,,,,,,,,,"333","86","798","172","7","0",,"1","2FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T14:01:00","-7.56","113.86",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","308",,,,,,,,,,,,"333","73","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-15T15:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","265",,,,,,,,,,,,"333","86","798","172","7","0",,"1","2FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T15:01:00","-7.56","113.86",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","308",,,,,,,,,,,,"333","73","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-15T16:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","264",,,,,,,,,,,,"333","86","798","172","7","0",,"1","2FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T16:01:00","-7.57","113.85",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","307",,,,,,,,,,,,"333","73","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-15T17:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","261",,,,,,,,,,,,"333","86","798","172","7","0",,"1","2FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T17:01:00","-7.57","113.85",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","307",,,,,,,,,,,,"333","73","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"A8SZ3","2015-04-15T18:00:00","-6.20","116.70",,,"1","4","0","0","1","2",,"1","0","90","4","57","97","1","1","10130","6",,"0","290","0","270",,"262",,,,,"1","A","A","A","4","2","2","4","2","333","66","992","114","5","1","2","1","F11111","111111111A8117",,,"1","1",,,,,,,,,,,,"4"
"2200617","2015-04-15T18:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","261",,,,,,,,,,,,"333","86","798","172","7","0",,"1","2FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T18:01:00","-7.57","113.85",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","307",,,,,,,,,,,,"333","73","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T19:01:00","-7.57","113.85",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","306",,,,,,,,,,,,"333","73","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-15T20:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","252",,,,,,,,,,,,"333","86","798","172","7","0",,"1","4FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T20:01:00","-7.58","113.84",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","306",,,,,,,,,,,,"333","73","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-15T21:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T21:01:00","-7.58","113.83",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","306",,,,,,,,,,,,"333","73","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-15T22:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"1","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T22:01:00","-7.59","113.82",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","305",,,,,,,,,,,,"333","73","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200617","2015-04-15T23:01:00","-8.22","116.42",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9",,,,,,,,,,,,,"333","86","798","172","7","0",,"2","6FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"2200620","2015-04-15T23:01:00","-7.59","113.81",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,,"9","305",,,,,,,,,,,,"333","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,,
"9V2782","2015-04-16T00:00:00","-4.70","117.60",,,"1","4","0","0","1","2",,"1","0","140","4","46","98","3","2",,"1","20","3","320","0","270",,"250","1",,"8","6","6","4","2","A","7","1","14","7","2","333","47","992","114","5","1","2","2","731171","11111111191111",,,"1","1",,,,,,"0","0","A","0","A","A","4"
"MFLM9","2015-04-16T00:00:00","-8.90","115.60",,,"1","4","0","0","8","3","1","1","0","70","4","10","98","2","0","10124","4","0","0","290","0","260",,"248","1","292","2","1","1","2","4","A",,,"0",,,"333","85","992","114","5","1","2","2","111111","11111111111A31",,,"1","0","0",,,,,,,,,,,"4"
"VQNW6","2015-04-16T00:00:00","-6.00","115.90",,,"1","4","0","0","6","3","1","1","0","110","4","62","97","3","1","10132","1","20","0","295","0","261",,"247","1","302","4","2","4","A","4","4","4","1","14","2","1","333","65","992","114","5","1","2","2","111111","11111111111111",,,"1","1",,,,,,,,,,,,"4"
